"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-06-07","8.05",,"0.00","0.0","0.0","67","77","56","   60","   60","18.1","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-06-08","4.25",,"0.06","0.0","0.0","69","83","53","  300","  280","13.0","19.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-06-09","8.95",,"0.00","0.0","0.0","74","87","65","  310","  230","17.0","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-06-10","14.09",,"0.00","0.0","0.0","76","90","64","  190","  230","31.1","38.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-06-11","14.99",,"0.00","0.0","0.0","82","93","73","  190","  180","23.9","34.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-06-12","11.63",,"0.00","0.0","0.0","85","95","73","  350","  350","25.9","33.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-06-13","6.93",,"0.00","0.0","0.0","80","88","68","   20","   20","19.9","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-06-14","9.84",,"0.59","0.0","0.0","77","92","68","  300","  300","25.1","33.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-06-15","7.83",,"0.07","0.0","0.0","76","91","68","  310","  280","30.0","38.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-06-16","10.29",,"0.22","0.0","0.0","77","86","67","  190","  200","31.1","38.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-06-17","8.50",,"0.42","0.0","0.0","78","87","69","  280","  280","19.9","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-06-18","13.65",,"0.00","0.0","0.0","74","79","69","  260","  270","28.0","35.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-06-19","10.07",,"0.03","0.0","0.0","70","80","62","  350","  340","29.1","36.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-06-20","9.62",,"0.00","0.0","0.0","67","80","58","   50","   50","28.0","32.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-06-21","7.16",,"0.00","0.0","0.0","68","80","55","  120","  120","19.9","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-06-22","14.54",,"0.00","0.0","0.0","78","88","68","  200","  210","25.1","31.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-06-23","12.30",,"0.71","0.0","0.0","77","83","66","  340","  340","25.1","32.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-06-24","12.30",,"0.02","0.0","0.0","70","75","59","  280","  280","28.0","36.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-06-25","12.75",,"0.00","0.0","0.0","64","72","54","  280","  260","21.9","32.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-06-26","12.30",,"0.00","0.0","0.0","64","75","54","  290","  270","25.1","34.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-06-27","6.71",,"0.00","0.0","0.0","65","78","50","  300","  340","15.0","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-06-28","15.21",,"1.30","0.0","0.0","68","80","58","  200","  190","30.0","38.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-06-29","11.41",,"0.02","0.0","0.0","74","81","66","  240","  240","21.9","31.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-06-30","6.49",,"0.00","0.0","0.0","73","84","64","  270","  320","13.0","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-07-01","10.51",,"0.00","0.0","0.0","75","82","66","  270","  270","21.9","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-07-02","9.62",,"0.00","0.0","0.0","74","89","62","   40","  280","23.0","30.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-07-03","8.72",,"0.04","0.0","0.0","73","80","66","   50","   50","17.0","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-07-04","7.38",,"0.00","0.0","0.0","72","83","64","   50","  100","14.1","17.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-07-05","5.82",,"0.00","0.0","0.0","76","89","65","  100","   80","16.1","19.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-07-06","7.16",,"0.00","0.0","0.0","81","93","69","  260","  260","17.0","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-07-07","8.50",,"0.00","0.0","0.0","81","89","63","   30","   30","21.0","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-07-08","6.71",,"0.00","0.0","0.0","71","80","62","  100","  320","14.1","17.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-07-09","8.28",,"0.00","0.0","0.0","73","86","63","  190","  190","16.1","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-07-10","6.71",,"0.73","0.0","0.0","77","84","67","  160","  170","30.0","38.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-07-11","5.59",,"0.56","0.0","0.0","76","85","70","  230","  230","17.0","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-07-12","10.51",,"1.77","0.0","0.0","75","81","68","   10","   10","31.1","38.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-07-13","10.51",,"0.00","0.0","0.0","78","83","72","  250","  250","21.0","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-07-14","8.72",,"0.00","0.0","0.0","71","73","63","  320","  320","17.0","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-07-15","5.82",,"0.00","0.0","0.0","70","81","60","  240","  240","14.1","19.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-07-16","11.63",,"0.00","0.0","0.0","72","78","60","  260","  250","29.1","36.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-07-17","6.26",,"0.00","0.0","0.0","67","79","56","   90","   60","14.1","16.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-07-18","4.03",,"0.00","0.0","0.0","74","89","60","  240","  250","13.0","17.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-07-19","7.61",,"0.48","0.0","0.0","80","88","70","  320","  320","35.1","42.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-07-20","7.83",,"1.77","0.0","0.0","77","88","69","  330","  330","23.9","32.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-07-21","6.93",,"1.43","0.0","0.0","80","89","72","  300","  300","23.0","34.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-07-22","8.50",,"0.66","0.0","0.0","77","88","72","  190","  200","23.9","32.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-07-23","5.82",,"0.21","0.0","0.0","79","90","70","  340","  350","28.0","36.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-07-24","10.96",,"0.00","0.0","0.0","71","74","66","   20","   50","19.9","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-07-25","8.05",,"0.00","0.0","0.0","71","82","61","  130","  130","18.1","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-07-26","7.16",,"0.03","0.0","0.0","75","85","65","  250","  230","13.0","16.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-07-27","11.18",,"0.00","0.0","0.0","78","82","70","   30","   30","23.9","31.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-07-28","13.87",,"0.00","0.0","0.0","74","79","67","   20","   10","21.0","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-07-29","9.84",,"0.00","0.0","0.0","72","79","64","   40","   40","19.9","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-07-30","5.14",,"0.00","0.0","0.0","73","84","62","   70","   50","13.0","16.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-07-31","2.91",,"0.00","0.0","0.0","76","86","65","  270","  270","12.1","15.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-08-01","5.37",,"0.92","0.0","0.0","76","86","67","  260","  260","33.1","40.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-08-02","6.93",,"0.00","0.0","0.0","77","87","66","   20","   20","21.0","31.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-08-03","9.17",,"0.88","0.0","0.0","75","84","61","  230","  220","32.0","45.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-08-04","13.87",,"0.00","0.0","0.0","63","68","56","  300","  280","23.9","31.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-08-05","7.38",,"0.00","0.0","0.0","68","80","60","  260","  260","16.1","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-08-06","4.03",,"0.00","0.0","0.0","71","77","63","  190","  170","13.0","19.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-08-07","7.83",,"0.00","0.0","0.0","69","76","61","   20","   30","17.0","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-08-08","5.59",,"0.00","0.0","0.0","70","84","58","  320","  290","14.1","19.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-08-09","5.14",,"0.00","0.0","0.0","73","83","61","  280","  320","14.1","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-08-10","8.28",,"0.03","0.0","0.0","74","84","62","  350","  210","19.9","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-08-11","9.40",,"0.00","0.0","0.0","71","78","65","  320","  300","18.1","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-08-12","7.38",,"0.00","0.0","0.0","68","77","60","   10","   20","15.0","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-08-13","4.03",,"0.00","0.0","0.0","69","80","57","   90","   60","13.0","16.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-08-14","4.25",,"0.00","0.0","0.0","72","83","62","  240","  250","14.1","18.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-08-15","7.61",,"0.00","0.0","0.0","75","84","68","   40","   50","16.1","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-08-16","8.05",,"0.17","0.0","0.0","75","88","67","  100","  190","16.1","30.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-08-17","14.32",,"0.02","0.0","0.0","77","82","72","  280","  290","28.0","36.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-08-18","10.96",,"0.00","0.0","0.0","74","82","67","  320","  320","19.9","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-08-19","4.92",,"0.00","0.0","0.0","74","86","63","  110","  100","13.0","17.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-08-20","5.82",,"0.00","0.0","0.0","75","90","63","  200","  240","14.1","18.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-08-21","8.50",,"0.03","0.0","0.0","78","87","71","  230","  240","18.1","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-08-22","13.42",,"0.02","0.0","0.0","76","82","64","  320","  320","21.9","30.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-08-23","9.17",,"0.00","0.0","0.0","70","79","60","  290","  310","19.9","27.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-08-24","8.50",,"0.00","0.0","0.0","67","75","56","   30","   30","21.9","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-08-25","5.37",,"0.00","0.0","0.0","64","74","52","  110","  110","15.0","19.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-08-26","7.16",,"0.00","0.0","0.0","67","78","56","  100","  130","17.0","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-08-27","8.50",,"0.01","0.0","0.0","68","78","62","  190","  180","14.1","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-08-28","5.82",,"0.36","0.0","0.0","70","80","64","  150","   70","15.0","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-08-29","5.37",,"0.07","0.0","0.0","68","76","61","   10","   20","21.0","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-08-30","5.59",,"0.00","0.0","0.0","70","82","60","   20","   20","19.9","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-08-31","13.42",,"0.00","0.0","0.0","69","73","64","   30","   30","21.9","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-09-01","11.86",,"0.00","0.0","0.0","64","69","50","   70","   80","21.9","27.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-09-02","4.70",,"0.25","0.0","0.0","62","75","50","  330","  330","19.9","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-09-03","7.38",,"0.00","0.0","0.0","68","84","57","  310","  310","17.0","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-09-04","12.75",,"0.00","0.0","0.0","73","82","62","  250","  230","23.9","31.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-09-05","12.53",,"0.00","0.0","0.0","63","70","54","  320","  340","25.9","31.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-09-06","10.29",,"0.00","0.0","0.0","58","67","49","  350","  340","21.0","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-09-07","8.50",,"0.00","0.0","0.0","60","71","52","  270","  290","21.0","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-09-08","7.38",,"0.00","0.0","0.0","62","69","58","   50","   40","16.1","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-09-09","8.28",,"0.00","0.0","0.0","63","72","54","   70","   60","17.0","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-09-10","6.26",,"0.00","0.0","0.0","61","70","50","   80","  100","15.0","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-09-11","4.70",,"0.00","0.0","0.0","62","75","52","  100","  100","13.0","16.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-09-12","6.93",,"0.00","0.0","0.0","65","77","54","   40","   40","16.1","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-09-13","6.49",,"0.00","0.0","0.0","66","77","58","  100","  100","13.0","15.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-09-14","5.14",,"0.00","0.0","0.0","68","81","59","  170","  180","12.1","14.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-09-15","9.40",,"0.00","0.0","0.0","73","87","62","  160","  150","16.1","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-09-16","8.50",,"0.00","0.0","0.0","77","88","65","  200","  210","18.1","36.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-09-17","7.61",,"0.00","0.0","0.0","77","86","63","  320","  270","17.0","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-09-18","7.61",,"0.00","0.0","0.0","68","77","58","   50","   40","14.1","17.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-09-19","6.49",,"0.07","0.0","0.0","70","79","64","   50","   50","15.0","17.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-09-20","10.74",,"0.00","0.0","0.0","75","92","62","  180","  170","23.9","30.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-09-21","5.82",,"0.00","0.0","0.0","83","94","72","  190","  210","14.1","17.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-09-22","6.93",,"0.00","0.0","0.0","84","94","71","  190","  210","15.0","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-09-23","6.04",,"0.00","0.0","0.0","83","95","72","   90","  100","15.0","18.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-09-24","6.26",,"0.00","0.0","0.0","81","93","70","  110","  170","15.0","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-09-25","6.49",,"0.00","0.0","0.0","79","92","67","  110","  120","18.1","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-09-26","9.62",,"0.00","0.0","0.0","80","92","70","  240","  220","19.9","27.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-09-27","11.86",,"0.00","0.0","0.0","70","72","56","  330","  320","18.1","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-09-28","6.71",,"0.00","0.0","0.0","62","74","53","  340","  330","13.0","15.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-09-29","10.51",,"0.00","0.0","0.0","64","70","56","  330","  340","19.9","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-09-30","7.61",,"0.00","0.0","0.0","61","68","53","  100","  100","14.1","17.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-10-01","10.29",,"0.00","0.0","0.0","59","72","48","  140","  140","18.1","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-10-02","12.53",,"0.00","0.0","0.0","69","83","58","  170","  170","21.9","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-10-03","14.76",,"0.00","0.0","0.0","73","78","67","  210","  210","23.0","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-10-04","7.61",,"0.03","0.0","0.0","71","76","58","  210","  210","19.9","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-10-05","5.82",,"0.01","0.0","0.0","65","77","54","  350","  350","14.1","16.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-10-06","8.72",,"0.30","0.0","0.0","64","69","60","  190","  190","17.0","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-10-07","17.67",,"0.43","0.0","0.0","69","79","60","  250","  210","31.1","38.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-10-08","7.16",,"0.00","0.0","0.0","65","78","54","  170","  170","17.0","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-10-09","5.59",,"0.00","0.0","0.0","66","81","52","   20","   30","16.1","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-10-10","13.87",,"0.78","0.0","0.0","62","63","58","   40","   30","23.0","30.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-10-11","12.75",,"0.79","0.0","0.0","59","62","56","   60","   60","23.0","33.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-10-12","6.71",,"0.00","0.0","0.0","58","60","56","  140","  160","12.1","14.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-10-13","8.05",,"0.00","0.0","0.0","61","73","55","   40","  180","16.1","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-10-14","8.72",,"4.19","0.0","0.0","64","66","62","  320","  310","38.0","45.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-10-15","15.66",,"0.20","0.0","0.0","60","68","47","  290","  290","30.0","38.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-10-16","7.38",,"0.00","0.0","0.0","52","63","43","  250","  250","15.0","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-10-17","11.86",,"0.00","0.0","0.0","57","70","49","  220","  220","23.0","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-10-18","12.75",,"0.00","0.0","0.0","59","71","47","  210","  190","23.0","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-10-19","6.49",,"0.00","0.0","0.0","61","70","51","  220","  220","15.0","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-10-20","8.95",,"0.00","0.0","0.0","61","78","51","  190","  200","19.9","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-10-21","14.99",,"0.00","0.0","0.0","67","77","60","  180","  190","23.9","31.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-10-22","13.20",,"0.37","0.0","0.0","66","70","51","  320","  330","30.0","36.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-10-23","9.17",,"0.73","0.0","0.0","52","54","50","  280","  270","18.1","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-10-24","12.53",,"0.87","0.0","0.0","48","50","42","  300","  290","21.0","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-10-25","6.04",,"0.00","0.0","0.0","44","53","38","  300","  260","14.1","18.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-10-26","11.63",,"0.00","0.0","0.0","47","60","36","  140","  130","23.9","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-10-27","15.66",,"0.00","0.0","0.0","45","52","38","  240","  220","23.9","33.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-10-28","10.51",,"0.00","0.0","0.0","38","40","36","  290","  300","18.1","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-10-29","8.05",,"0.00","0.0","0.0","40","46","33","  250","  240","15.0","19.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-10-30","16.33",,"0.00","0.0","0.0","45","50","37","  260","  270","29.1","38.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-10-31","11.41",,"0.00","0.0","0.0","38","40","34","  290","  280","25.9","33.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-11-01","9.84",,"0.23","0.0","0.0","39","44","36","  170","  150","19.9","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-11-02","5.37",,"0.02","0.0","0.0","47","51","44","  350","  340","15.0","19.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-11-03","10.51",,"0.00","0.0","0.0","44","48","38","   50","   80","15.0","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-11-04","7.83",,"0.48","0.0","0.0","46","50","42","  120","  120","19.9","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-11-05","7.83",,"0.02","0.0","0.0","49","52","42","  340","  340","21.9","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-11-06","9.17",,"0.00","0.0","0.0","41","43","32","   10","  330","17.0","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-11-07","9.40",,"0.00","0.0","0.0","40","45","32","   10","   20","19.9","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-11-08","4.47",,"0.00","0.0","0.0","37","46","29","  250","  250","12.1","14.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-11-09","13.65",,"0.00","0.0","0.0","39","46","21","  320","  310","23.0","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-11-10","8.50",,"0.00","0.1","0.0","24","30","18","  150","  350","18.1","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-11-11","8.95",,"0.00","0.0","0.0","29","38","26","  170","  150","16.1","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-11-12","4.47",,"0.13","0.0","0.0","38","40","36","  310","  320","12.1","13.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-11-13","6.04",,"0.00","0.0","0.0","36","40","31","  290","  290","13.0","16.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-11-14","10.74",,"0.00","0.0","0.0","39","49","30","  190","  190","19.9","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-11-15","15.66",,"0.17","0.0","0.0","48","52","35","  290","  300","30.0","40.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-11-16","9.84",,"0.00","0.0","0.0","36","38","33","  320","  320","21.0","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-11-17","13.65",,"0.14","0.0","0.0","38","48","35","  180","  170","21.9","27.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-11-18","15.21",,"0.54","0.0","0.0","43","48","35","  340","  320","29.1","36.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-11-19","13.20",,"0.00","0.0","0.0","35","37","30","  310","  320","21.9","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-11-20","17.90",,"0.00","0.0","0.0","38","52","30","  210","  210","29.1","38.9"
