"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-29","7.61",,"0.00","0.0","0.0","33","41","25","   50","   70","14.1","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-11-30","10.74",,"0.26","0.0","0.0","40","44","38","  120","  120","23.0","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-01","10.51",,"0.18","0.0","0.0","42","43","37","  240","  230","21.0","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-02","8.50",,"0.21","1.3","0.0","35","38","31","  310","  310","17.0","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-03","10.74",,"0.00","0.0","0.0","33","35","30","  260","  240","17.0","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-04","8.50",,"0.00","0.0","0.0","37","47","32","  230","  230","17.0","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-05","7.83",,"0.00","0.0","0.0","36","46","29","  170","  200","13.0","18.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-06","5.14",,"0.00","0.0","0.0","36","47","27","  140","  140","12.1","14.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-07","6.93",,"0.00","0.0","0.0","34","39","27","  180","  180","18.1","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-08","10.96",,"0.00","0.0","0.0","40","47","38","  190","  200","18.1","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-09","8.28",,"0.00","0.0","0.0","46","52","40","  250","  240","16.1","19.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-10","17.00",,"0.00","0.0","0.0","48","57","41","  250","  250","35.1","44.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-11","7.61",,"0.00","0.0","0.0","46","51","41","  250","  250","17.0","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-12","3.36",,"0.00","0.0","0.0","50","57","47","   70","   60","10.1","17.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-13","13.65",,"0.85","0.0","0.0","55","61","48","  190","  160","28.0","35.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-14","15.88",,"0.39","0.0","0.0","55","61","42","  220","  210","35.1","48.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-15","9.84",,"0.00","0.0","0.0","41","43","39","  150","  150","18.1","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-16","16.33",,"0.12","0.0","0.0","43","53","35","  260","  250","25.9","36.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-17","14.32",,"0.00","0.0","0.0","33","35","28","  260","  280","23.9","33.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-18","13.20",,"0.00","0.2","0.0","28","32","24","  290","  290","29.1","36.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-19","11.41",,"0.00","0.0","0.0","23","30","15","  280","  280","21.0","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-20","16.33",,"0.03","0.0","0.0","34","50","23","  200","  200","28.0","36.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-21","11.63",,"0.67","0.0","0.0","46","52","41","  210","  190","23.0","30.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-22","8.95",,"0.02","0.0","0.0","39","41","35","  150","  150","21.0","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-23","17.22",,"0.49","0.0","0.0","47","59","40","  250","  250","38.9","53.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-24","11.63",,"0.00","0.0","0.0","42","42","34","  260","  260","31.1","40.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-25","8.05",,"0.00","0.0","0.0","38","44","32","   50","   40","17.0","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-26","10.07",,"0.21","0.0","0.0","39","42","37","  100","   30","23.0","27.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-27","17.22",,"0.14","0.0","0.0","38","40","35","   20","   20","25.1","35.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-28","19.01",,"1.47","1.9","0.0","33","39","31","   60","   70","31.1","42.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-29","11.41",,"0.00","0.0","1.2","33","39","29","  230","  240","21.0","27.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-30","8.72",,"0.09","1.1","1.2","29","29","27","  260","  270","15.0","18.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2015-12-31","13.42",,"0.00","0.0","1.0","26","28","22","  260","  290","19.9","25.9"
