"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-06-15","9.62",,"0.30","0.0","0.0","78","90","68","  230","  230","23.9","32.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-06-16","11.86",,"0.00","0.0","0.0","74","77","63","  330","  330","21.9","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-06-17","8.50",,"0.00","0.0","0.0","71","85","61","   50","   40","15.0","19.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-06-18","5.37",,"0.00","0.0","0.0","74","87","58","   80","   70","16.1","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-06-19","7.38",,"0.00","0.0","0.0","78","89","62","  240","  240","17.0","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-06-20","14.09",,"0.00","0.0","0.0","83","93","70","  260","  270","23.9","31.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-06-21","8.72",,"0.00","0.0","0.0","76","84","64","  270","  290","21.0","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-06-22","7.83",,"1.31","0.0","0.0","72","76","67","   50","   50","36.0","40.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-06-23","7.83",,"0.00","0.0","0.0","70","78","64","   20","   50","16.1","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-06-24","7.38",,"0.00","0.0","0.0","71","82","62","  120","  100","15.0","18.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-06-25","9.62",,"0.00","0.0","0.0","77","89","65","  190","  190","18.1","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-06-26","9.17",,"0.03","0.0","0.0","81","90","72","  310","  200","17.0","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-06-27","10.51",,"0.00","0.0","0.0","80","90","69","  310","  320","23.9","32.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-06-28","10.96",,"0.00","0.0","0.0","68","71","57","   20","   10","21.0","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-06-29","5.82",,"0.00","0.0","0.0","67","81","55","  100","   90","14.1","19.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-06-30","7.16",,"0.00","0.0","0.0","69","78","57","  190","  200","17.0","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-01","9.62",,"0.00","0.0","0.0","69","72","59","   10","  360","19.9","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-02","4.03",,"0.00","0.0","0.0","65","76","54","   90","  100","17.0","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-03","8.50",,"0.00","0.0","0.0","68","77","55","  100","   90","18.1","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-04","6.49",,"0.00","0.0","0.0","71","79","66","  100","   70","13.0","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-05","7.61",,"0.00","0.0","0.0","76","87","66","  250","  240","14.1","19.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-06","8.95",,"0.87","0.0","0.0","77","88","67","  330","  330","42.9","51.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-07","5.82",,"1.05","0.0","0.0","77","84","70","   30","   30","18.1","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-08","11.41",,"0.00","0.0","0.0","76","86","68","  270","  270","25.1","34.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-09","9.40",,"0.00","0.0","0.0","73","79","65","  330","  330","18.1","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-10","4.92",,"0.00","0.0","0.0","72","82","60","  160","  150","16.1","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-11","11.63",,"0.00","0.0","0.0","78","90","69","  190","  200","21.9","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-12","11.86",,"0.00","0.0","0.0","81","88","74","  260","  250","21.0","27.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-13","10.29",,"0.06","0.0","0.0","78","84","68","  150","  130","25.9","34.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-14","14.09",,"0.00","0.0","0.0","76","88","67","  250","  250","30.0","40.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-15","8.28",,"0.14","0.0","0.0","71","75","60","   20","  270","15.0","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-16","5.82",,"0.00","0.0","0.0","67","77","57","  100","   90","15.0","18.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-17","10.96",,"0.25","0.0","0.0","71","83","61","  170","  240","25.1","32.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-18","5.37",,"0.00","0.0","0.0","79","88","71","  260","  270","13.0","15.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-19","4.92",,"0.00","0.0","0.0","79","91","68","  120","  100","14.1","16.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-20","6.26",,"0.00","0.0","0.0","79","88","69","  240","  220","13.0","17.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-21","9.17",,"1.03","0.0","0.0","81","91","72","   40","  330","28.0","35.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-22","6.93",,"0.01","0.0","0.0","79","90","72","  180","  180","28.0","34.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-23","6.71",,"1.11","0.0","0.0","85","91","70","   20","   10","32.0","40.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-24","11.63",,"0.94","0.0","0.0","78","93","71","  100","  100","29.1","36.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-25","6.71",,"0.00","0.0","0.0","79","89","72","  340","  200","14.1","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-26","4.03",,"0.00","0.0","0.0","79","88","69","  100","   80","12.1","16.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-27","4.25",,"0.00","0.0","0.0","79","89","68","   50","  180","14.1","18.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-28","5.82",,"0.66","0.0","0.0","77","84","70","   40","   30","17.0","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-29","8.50",,"0.11","0.0","0.0","73","81","70","   40","   50","17.0","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-30","8.95",,"0.00","0.0","0.0","72","78","68","   50","   40","16.1","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-07-31","6.49",,"0.00","0.0","0.0","73","81","65","   50","   50","13.0","16.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-01","6.04",,"0.00","0.0","0.0","75","84","65","   60","   60","15.0","18.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-02","5.37",,"0.00","0.0","0.0","77","87","67","  100","   80","14.1","17.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-03","3.58",,"0.00","0.0","0.0","80","90","69","  100","  100","14.1","16.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-04","6.26",,"0.02","0.0","0.0","81","91","70","  280","  290","25.9","34.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-05","7.83",,"0.00","0.0","0.0","78","86","72","  320","  320","16.1","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-06","6.71",,"0.00","0.0","0.0","76","84","66","   20","   60","14.1","18.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-07","6.04",,"0.00","0.0","0.0","75","83","62","   50","   50","15.0","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-08","9.62",,"0.00","0.0","0.0","77","84","72","   90","  100","16.1","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-09","5.14",,"0.00","0.0","0.0","78","88","67","  270","  240","12.1","15.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-10","4.92",,"0.00","0.0","0.0","80","89","69","  120","  110","15.0","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-11","8.95",,"0.00","0.0","0.0","82","92","73","  190","  220","25.9","33.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-12","6.26",,"0.96","0.0","0.0","80","83","74","  260","  250","17.0","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-13","9.17",,"0.00","0.0","0.0","77","84","72","  300","  310","19.9","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-14","4.25",,"0.00","0.0","0.0","77","87","65","  320","  310","13.0","16.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-15","8.50",,"0.00","0.0","0.0","74","78","67","  100","  100","19.9","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-16","6.93",,"0.02","0.0","0.0","76","88","71","  330","  340","13.0","17.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-17","6.04",,"0.05","0.0","0.0","77","88","70","  260","  270","17.0","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-18","6.93",,"0.75","0.0","0.0","77","85","70","  290","  280","21.9","31.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-19","8.72",,"0.07","0.0","0.0","75","84","66","  300","  300","29.1","36.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-20","11.41",,"0.47","0.0","0.0","75","80","63","  280","  290","29.1","35.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-21","9.84",,"0.00","0.0","0.0","66","76","58","  320","  320","19.9","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-22","4.92",,"0.00","0.0","0.0","67","78","56","  170","  220","14.1","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-23","11.86",,"0.00","0.0","0.0","71","81","60","  190","  180","19.9","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-24","10.74",,"0.23","0.0","0.0","75","84","70","  190","  180","25.1","32.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-25","6.26",,"0.09","0.0","0.0","76","85","67","  320","  220","13.0","16.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-26","6.93",,"0.14","0.0","0.0","72","81","66","   60","   50","14.1","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-27","6.93",,"0.84","0.0","0.0","74","84","67","  200","  160","15.0","19.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-28","6.49",,"0.00","0.0","0.0","77","83","71","   90","   90","15.0","19.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-29","4.92",,"0.43","0.0","0.0","76","86","70","   10","  180","17.0","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-30","4.25",,"0.19","0.0","0.0","76","84","70","   10","  360","25.1","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-08-31","11.18",,"0.00","0.0","0.0","73","76","63","   20","   20","21.9","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-01","11.86",,"0.00","0.0","0.0","67","73","62","   20","   30","23.9","30.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-02","8.28",,"0.00","0.0","0.0","68","74","62","   30","   30","16.1","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-03","5.82",,"0.00","0.0","0.0","68","76","56","  100","  100","13.0","17.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-04","7.61",,"0.00","0.0","0.0","69","80","59","  170","  180","17.0","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-05","9.17",,"0.00","0.0","0.0","73","87","62","  190","  190","23.0","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-06","10.07",,"0.00","0.0","0.0","82","91","75","  240","  200","21.0","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-07","9.84",,"0.39","0.0","0.0","83","89","74","  280","  280","29.1","38.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-08","8.05",,"0.05","0.0","0.0","76","82","70","  260","  260","18.1","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-09","5.14",,"0.00","0.0","0.0","74","81","63","  170","  170","18.1","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-10","10.96",,"0.01","0.0","0.0","69","73","59","  320","  330","25.9","33.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-11","5.82",,"0.00","0.0","0.0","65","76","51","  240","  240","13.0","17.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-12","8.72",,"0.00","0.0","0.0","67","79","54","  200","  200","19.9","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-13","8.72",,"0.00","0.0","0.0","72","85","65","  280","  240","16.1","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-14","8.05",,"0.09","0.0","0.0","69","74","64","   70","   70","14.1","18.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-15","8.05",,"0.00","0.0","0.0","68","78","60","  100","   90","16.1","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-16","12.08",,"0.01","0.0","0.0","72","83","65","  180","  190","23.9","35.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-17","8.72",,"0.04","0.0","0.0","74","82","62","  260","  270","19.9","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-18","3.80",,"0.00","0.0","0.0","69","81","57","  160","  280","8.9","11.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-19","8.28",,"0.00","0.0","0.0","71","88","56","  200","  210","19.9","27.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-20","8.05",,"0.00","0.0","0.0","75","83","66","  100","  100","16.1","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-21","6.71",,"0.55","0.0","0.0","70","74","65","  130","  130","30.0","34.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-22","4.70",,"0.00","0.0","0.0","71","81","64","  190","  190","13.0","16.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-23","10.07",,"0.00","0.0","0.0","72","73","67","   30","   60","17.0","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-24","8.50",,"0.00","0.0","0.0","69","74","66","   70","   50","14.1","19.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-25","10.51",,"0.01","0.0","0.0","72","85","63","  300","  290","23.0","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-26","14.54",,"0.00","0.0","0.0","66","69","56","  260","  260","29.1","36.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-27","14.09",,"0.00","0.0","0.0","60","70","51","  260","  260","28.0","36.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-28","12.30",,"0.31","0.0","0.0","56","60","50","   50","   40","28.0","33.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-29","15.88",,"0.20","0.0","0.0","61","65","59","   20","   10","23.9","31.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-09-30","11.41",,"0.10","0.0","0.0","62","64","60","   40","   40","19.9","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-10-01","6.71",,"0.94","0.0","0.0","61","64","57","  320","  320","14.1","16.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-10-02","6.04",,"0.03","0.0","0.0","60","65","56","  310","  350","12.1","14.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-10-03","4.70",,"0.00","0.0","0.0","62","67","57","  130","  130","8.9","11.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-10-04","8.72",,"0.00","0.0","0.0","65","75","60","  100","   90","16.1","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-10-05","9.62",,"0.00","0.0","0.0","69","80","59","  190","  200","19.9","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-10-06","6.04",,"0.25","0.0","0.0","66","74","58","  170","  170","15.0","19.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-10-07","10.74",,"0.00","0.0","0.0","65","70","47","  300","  280","21.9","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-10-08","6.26",,"0.00","0.0","0.0","52","65","40","  310","  300","18.1","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-10-09","7.61",,"0.00","0.0","0.0","56","63","47","  100","  100","16.1","19.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-10-10","6.26",,"0.00","0.0","0.0","56","71","45","  150","  170","12.1","14.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-10-11","10.07",,"0.00","0.0","0.0","63","73","54","  190","  190","23.0","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-10-12","13.87",,"0.14","0.0","0.0","62","69","45","  330","  320","23.9","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-10-13","4.25",,"0.00","0.0","0.0","48","57","38","  330","  330","15.0","19.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-10-14","7.61",,"0.00","0.0","0.0","50","66","38","  180","  170","18.1","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-10-15","13.65",,"0.00","0.0","0.0","58","70","53","  190","  190","25.9","33.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-10-16","8.50",,"0.29","0.0","0.0","69","72","65","  200","  200","18.1","27.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-10-17","18.57",,"0.00","0.0","0.0","72","82","67","  190","  210","31.1","44.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-10-18","10.51",,"0.00","0.0","0.0","74","76","55","  210","  200","25.9","36.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-10-19","3.80",,"0.02","0.0","0.0","60","71","49","   50","   50","14.1","15.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-10-20","13.65",,"0.00","0.0","0.0","55","56","45","   10","   20","21.9","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-10-21","12.08",,"0.00","0.0","0.0","48","54","37","  340","   10","19.9","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-10-22","6.71",,"0.00","0.0","0.0","47","60","37","  200","  230","15.0","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-10-23","10.74",,"0.00","0.0","0.0","55","73","41","  330","  250","25.1","32.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-10-24","7.16",,"0.00","0.0","0.0","54","59","39","   10","   20","18.1","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-10-25","6.71",,"0.00","0.0","0.0","46","54","36","  110","  110","17.0","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-10-26","12.75",,"1.60","0.0","0.0","48","51","45","  120","  120","30.0","36.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-10-27","6.93",,"0.00","0.0","0.0","48","51","42","  330","  330","18.1","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-10-28","12.08",,"0.00","0.0","0.0","49","65","38","  190","  200","23.9","33.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-10-29","10.74",,"0.00","0.0","0.0","66","71","56","  230","  230","21.0","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-10-30","9.62",,"0.50","0.0","0.0","54","56","41","  320","  320","21.0","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-10-31","9.62",,"0.00","0.0","0.0","48","61","38","  180","  180","19.9","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-11-01","8.95",,"0.00","0.0","0.0","65","75","61","  190","  190","21.0","27.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-11-02","6.93",,"0.18","0.0","0.0","62","65","55","   10","  320","18.1","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-11-03","5.14",,"0.00","0.0","0.0","56","67","48","   20","   20","13.0","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-11-04","4.25",,"0.00","0.0","0.0","53","63","40","  280","  280","12.1","14.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-11-05","6.93",,"0.00","0.0","0.0","55","68","43","  250","  250","14.1","17.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-11-06","3.13",,"0.00","0.0","0.0","56","69","42","  200","  200","8.9","12.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-11-07","5.82",,"0.00","0.0","0.0","54","66","42","  200","  200","13.0","16.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-11-08","9.84",,"0.03","0.0","0.0","56","63","49","   10","  350","21.0","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-11-09","7.61",,"0.00","0.0","0.0","49","58","41","  350","  350","16.1","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-11-10","13.42",,"0.00","0.0","0.0","49","63","41","  240","  260","23.9","34.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-11-11","12.75",,"0.00","0.0","0.0","49","52","37","   20","   10","25.9","35.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-11-12","6.71",,"0.00","0.0","0.0","42","52","31","  250","  250","15.0","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-11-13","10.07",,"0.00","0.0","0.0","45","56","35","  240","  220","19.9","30.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-11-14","6.04",,"0.00","0.0","0.0","48","60","41","  180","  200","15.0","18.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-11-15","4.03",,"0.00","0.0","0.0","46","54","38","  270","  270","8.9","11.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-11-16","4.70",,"0.00","0.0","0.0","48","60","39","  140","   70","12.1","13.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-11-17","14.54",,"0.00","0.0","0.0","55","72","44","  190","  190","23.0","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-11-18","18.12",,"0.20","0.0","0.0","62","66","39","  270","  260","30.0","42.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-11-19","18.12",,"0.01","0.0","0.0","38","39","28","  300","  290","31.1","40.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-11-20","9.17",,"0.00","0.0","0.0","29","35","23","  340","  340","21.9","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-11-21","4.47",,"0.00","0.0","0.0","30","41","22","   70","   70","10.1","11.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-11-22","8.72",,"0.02","0.0","0.0","33","41","25","  110","  100","17.0","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-11-23","9.62",,"0.21","0.0","0.0","40","44","37","  130","  130","17.0","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-11-24","9.17",,"0.00","0.0","0.0","40","43","35","  300","  290","17.0","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-11-25","8.05",,"0.00","0.0","0.0","37","42","31","  280","  290","16.1","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-11-26","7.16",,"0.00","0.0","0.0","38","47","32","  200","  200","15.0","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-11-27","10.29",,"0.05","0.0","0.0","38","44","32","  160","  170","23.0","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-11-28","17.22",,"0.99","0.0","0.0","44","51","41","  180","  180","25.1","34.0"
